time,miner_uid,hotkey,epoch,inner_step,loss,samples_accumulated,samples_per_second,cpu_percent,memory_percent,gpu_utilization,bandwidth,stake,trust,consensus,incentive,emissions,rank
2025-07-18 02:19:03.936130+00:00,1,5FX5vYZ5oKAtMZT2LvfYEQ1cJnN51gd9KhvkrpbRWMYpFsjW,142,31,3.474240309127534,1449,0.0,6.9,46.2,0.0,23.933536230698394,4.199971675872803,0.9901121258735657,0.004135195165872574,0.00430304417386651,0.6375347971916199,86
2025-07-18 02:19:02.968607+00:00,102,5GYf7fCvZErCd5Apiivz72H6mB7BJFMb6Va4SM4DGNx12kr8,142,39,3.46803454561159,640,0.0,0.4,56.2,0.0,26.83396817798556,1.828468918800354,0.9934386014938354,0.004959182348102331,0.004806592129170895,0.712390124797821,78
2025-07-18 02:18:52.269068+00:00,103,5G15FRLUhnGekKZJgYSUVtA2kJoN8PDFgceLxY7twbFkooVv,143,14,3.682892318244453,888,0.0,2.6,20.8,0.0,20.414267963288015,157.64248657226562,0.5627069473266602,0.0002899214159697294,0.00024414435029029846,0.038236502557992935,159
2025-07-18 02:18:52.330381+00:00,105,5EnUskirSbrKKy3PBLuwEw1RtShEQKhm7ZoYQPZ83twmztcc,143,32,3.497535866132076,1251,0.0,2.0,45.6,0.0,26.262790522746535,4.934686183929443,1.0,0.0046082246117293835,0.0045014116913080215,0.6668770909309387,80
2025-07-18 02:19:18.029399+00:00,106,5DXMxDvCUHMSkCug5U2jMfmCUT1kbQFj19cyHBPGGZm8x6Pj,142,37,3.4890644409656524,500,0.0,1.9,45.6,0.0,29.935780201327432,3.923973560333252,0.9999237060546875,0.0027161058969795704,0.0027161058969795704,0.4027336537837982,121
2025-07-18 02:19:15.152859+00:00,108,5DFVhEBvJ4cTY6teVgPK4QVBbmuE7P7SdNs6KcqxDvcC8UEC,143,245,3.7751286751345585,760,0.0,11.5,75.1,0.0,21.958816868813127,80.93888092041016,0.9831387996673584,0.017074845731258392,0.01733424887061119,2.5678935050964355,18
2025-07-18 02:18:58.601829+00:00,109,5E9kB2xRR3dsYFTFcnWs6Efd7iLwNUWnpqERRdmBvzGiNeQ8,143,34,3.5106198175297796,547,0.0,6.9,46.1,0.0,26.656677787181806,5.984130859375,1.0,0.0061951628886163235,0.006240940187126398,0.9254835844039917,65
2025-07-18 02:18:54.575332+00:00,110,5DoEWBSUHUshF41bvff4vL5SYSpzLi7aFggg5XTH2gZMGU2P,142,48,3.464940534904599,1152,0.0,0.5,56.2,0.0,25.27156764038101,2.6164488792419434,0.8590371608734131,0.0032349126413464546,0.00334172579459846,0.49498119950294495,108
2025-07-18 02:19:11.103672+00:00,111,5DAP4k2G41AsRgM85Y6mEKfCtXtcNNw8jj7mEQYVWUrXApmz,142,35,3.4424658643788306,87,0.0,1.9,45.6,0.0,22.041064012308905,1.4664241075515747,1.0,0.0020141908898949623,0.0018005645833909512,0.2672705054283142,142
2025-07-18 02:19:10.046153+00:00,112,5G4WTYg59hwpPnozkggLj4cZsbJG5p6zFPpnAARWX14VZrJB,143,225,3.6387558766158232,1660,0.0,13.5,76.3,0.0,25.954002213699205,7.236632823944092,1.0,0.01269550621509552,0.01190203707665205,1.7633346319198608,49
2025-07-18 02:18:50.375727+00:00,113,5CD1fR1UTE7k59QjqNebS33pSJ9daHo7rU9UgJzkkFGiZEKY,143,229,3.6520649545332966,1700,0.0,8.1,75.7,0.0,25.49936349301416,74.64473724365234,0.9953154921531677,0.013839933089911938,0.012329289689660072,1.8264820575714111,47
2025-07-18 02:19:02.724164+00:00,114,5CzJBYjMXpy1MNRuZjPK1i4So3RAUTVxDiWwvVshAcdzHDYn,143,10,3.7239233395000837,444,0.0,1.4,23.6,0.0,20.960666320838126,0.0,0.9631189703941345,0.0034485389478504658,0.0032959487289190292,0.48885849118232727,109
2025-07-18 02:18:51.809224+00:00,115,5Cey4vFxKeXEzk4pbmsqkv6kkgmuLTibUckAukPT3kNYBkMD,142,38,3.4569914969077624,2008,0.0,2.0,45.6,0.0,25.09237268992988,7.510523796081543,0.9880064129829407,0.004028381779789925,0.003875791560858488,0.5749099254608154,91
